block	gene	fisher	d_c	d_nc	nd_c	nd_nc	pymc3	logit	susie	varbvs
block361	gene_1347	1.0	1	1421	1	1663	0.0555	0.338293	0.0	0.134623
block362	gene_1348	1.0	0	1422	1	1663	0.029	0.090909	0.0	0.084753
block362	gene_1349	1.0	0	1422	1	1663	0.0315	0.090909	0.0	0.084753
block362	gene_1350	1.0	0	1422	1	1663	0.0295	0.090909	0.0	0.084753
block362	gene_1351	1.0	0	1422	1	1663	0.031	0.090909	0.0	0.084753
block362	gene_1352	1.0	0	1422	1	1663	0.039	0.090909	0.0	0.084753
block362	gene_1353	1.0	0	1422	1	1663	0.0255	0.090909	0.0	0.084753
block362	gene_1354	1.0	0	1422	1	1663	0.034	0.090909	0.0	0.084753
block362	gene_1355	1.0	0	1422	1	1663	0.043	0.090909	0.0	0.084753
block362	gene_1356	1.0	0	1422	1	1663	0.033	0.090909	0.0	0.084753
block362	gene_1357	1.0	0	1422	1	1663	0.036	0.090909	0.0	0.084753
block362	gene_1358	1.0	0	1422	1	1663	0.033	0.090909	0.0	0.084754
block363	gene_1359	1.0	1	1421	1	1663	0.0455	1.0	0.0	0.2254
block364	gene_1360	0.460791	1	1421	0	1664	0.079	1.0	1.0	0.264092
block365	gene_1361	0.460791	1	1421	0	1664	0.0775	1.0	1.0	0.264092
block366	gene_1362	1.0	0	1422	1	1663	0.032	0.5	0.0	0.190094
block366	gene_1363	1.0	0	1422	1	1663	0.0405	0.5	0.0	0.190094
block367	gene_1364	1.0	0	1422	1	1663	0.0305	1.0	0.0	0.257938
block368	gene_1365	0.212248	2	1420	0	1664	0.1295	0.5	0.5	0.221418
block368	gene_1366	0.212248	2	1420	0	1664	0.141	0.5	0.5	0.22142
block369	gene_1367	1.0	1	1421	1	1663	0.047	0.061708	0.0	0.060202
block369	gene_1368	1.0	1	1421	1	1663	0.05	0.061708	0.0	0.060202
block369	gene_1369	1.0	1	1421	1	1663	0.042	0.061708	0.0	0.060202
block369	gene_1370	1.0	1	1421	1	1663	0.043	0.061708	0.0	0.060202
block369	gene_1371	1.0	1	1421	1	1663	0.038	0.061708	0.0	0.060202
block369	gene_1372	1.0	1	1421	1	1663	0.0505	0.061708	0.0	0.060202
block369	gene_1373	1.0	1	1421	1	1663	0.0405	0.061708	0.0	0.060202
block369	gene_1374	1.0	1	1421	1	1663	0.0455	0.061708	0.0	0.060202
block369	gene_1375	1.0	1	1421	1	1663	0.0475	0.061708	0.0	0.060202
block369	gene_1376	1.0	1	1421	1	1663	0.0465	0.061708	0.0	0.060202
block369	gene_1377	1.0	1	1421	1	1663	0.056	0.061708	0.0	0.060202
block369	gene_1378	1.0	1	1421	1	1663	0.0505	0.061708	0.0	0.060202
block369	gene_1379	1.0	1	1421	1	1663	0.0445	0.061708	0.0	0.060202
block369	gene_1380	1.0	1	1421	1	1663	0.0445	0.061708	0.0	0.060202
block369	gene_1381	1.0	1	1421	2	1662	0.028	0.045363	0.0	0.058268
block369	gene_1382	1.0	1	1421	2	1662	0.0295	0.045363	0.0	0.058268
block369	gene_1383	1.0	1	1421	2	1662	0.038	0.045363	0.0	0.058267
block370	gene_1384	1.0	1	1421	1	1663	0.04	1.0	0.0	0.2254
block371	gene_1385	0.460791	1	1421	0	1664	0.071	0.5	0.5	0.194803
block371	gene_1386	0.460791	1	1421	0	1664	0.0725	0.5	0.5	0.194803
block372	gene_1387	1.0	0	1422	1	1663	0.0305	1.0	0.0	0.257938
block373	gene_1388	0.460791	1	1421	0	1664	0.0645	0.333333	0.333333	0.160784
block373	gene_1389	0.460791	1	1421	0	1664	0.07	0.333333	0.333333	0.160784
block373	gene_1390	0.460791	1	1421	0	1664	0.074	0.333333	0.333333	0.160785
block374	gene_1391	0.460791	1	1421	0	1664	0.073	0.5	0.5	0.194803
block374	gene_1392	0.460791	1	1421	0	1664	0.073	0.5	0.5	0.194803
block375	gene_1393	0.460791	1	1421	0	1664	0.065	0.066079	0.07087	0.09195
block375	gene_1394	0.460791	1	1421	0	1664	0.071	0.066079	0.07087	0.09195
block375	gene_1395	0.460791	1	1421	0	1664	0.0705	0.066079	0.07087	0.09195
block375	gene_1396	0.460791	1	1421	0	1664	0.0675	0.066079	0.07087	0.09195
block375	gene_1397	0.460791	1	1421	0	1664	0.063	0.066079	0.07087	0.09195
block375	gene_1398	0.460791	1	1421	0	1664	0.0715	0.066079	0.07087	0.09195
block375	gene_1399	0.097727	3	1419	0	1664	0.191	0.150881	0.143696	0.123619
block375	gene_1400	0.097727	3	1419	0	1664	0.1815	0.150881	0.143696	0.123618
block375	gene_1401	0.097727	3	1419	0	1664	0.176	0.150881	0.143696	0.123617
block375	gene_1402	0.097727	3	1419	0	1664	0.2025	0.150881	0.143696	0.123616
block376	gene_1403	0.597931	2	1420	1	1663	0.083	1.0	0.0	0.231404
block377	gene_1404	1.0	0	1422	1	1663	0.0305	1.0	0.0	0.257938
block378	gene_1405	1.0	0	1422	1	1663	0.0305	1.0	0.0	0.257938
block379	gene_1406	1.0	1	1421	2	1662	0.043	1.0	0.0	0.219532
block380	gene_1407	0.460791	1	1421	0	1664	0.052	0.051031	0.050146	0.066555
block380	gene_1408	0.460791	1	1421	0	1664	0.059	0.051031	0.050146	0.066555
block380	gene_1409	0.460791	1	1421	0	1664	0.068	0.051031	0.050146	0.066555
block380	gene_1410	0.460791	1	1421	0	1664	0.068	0.051031	0.050146	0.066554
block380	gene_1411	1.0	1	1421	1	1663	0.04	0.030409	0.047219	0.0561
block380	gene_1412	0.460791	1	1421	0	1664	0.0675	0.051031	0.050146	0.066554
block380	gene_1413	0.460791	1	1421	0	1664	0.0605	0.051031	0.050146	0.066554
block380	gene_1414	0.460791	1	1421	0	1664	0.0595	0.051031	0.050146	0.066553
block380	gene_1415	0.460791	1	1421	0	1664	0.06	0.051031	0.050146	0.066553
block380	gene_1416	0.460791	1	1421	0	1664	0.0525	0.051031	0.050146	0.066553
block380	gene_1417	0.460791	1	1421	0	1664	0.0615	0.051031	0.050146	0.066552
block380	gene_1418	0.460791	1	1421	0	1664	0.052	0.051031	0.050146	0.066552
block380	gene_1419	0.460791	1	1421	0	1664	0.063	0.051031	0.050146	0.066552
block380	gene_1420	0.460791	1	1421	0	1664	0.0585	0.051031	0.050146	0.066552
block380	gene_1421	0.460791	1	1421	0	1664	0.076	0.051031	0.050146	0.066551
block380	gene_1422	0.460791	1	1421	0	1664	0.057	0.051031	0.050146	0.066551
block380	gene_1423	0.460791	1	1421	0	1664	0.0645	0.051031	0.050146	0.066551
block380	gene_1424	0.460791	1	1421	0	1664	0.0545	0.051031	0.050146	0.066551
block380	gene_1425	0.460791	1	1421	0	1664	0.0615	0.051031	0.050146	0.066551
block380	gene_1426	0.460791	1	1421	0	1664	0.0615	0.051031	0.050146	0.066551
block381	gene_1427	0.460791	1	1421	0	1664	0.088	1.0	1.0	0.264092
block382	gene_1428	1.0	1	1421	2	1662	0.0315	0.304616	0.0	0.159742
block382	gene_1429	0.460791	1	1421	0	1664	0.0745	0.695384	0.0	0.193939
block383	gene_1430	1.0	0	1422	1	1663	0.0305	1.0	0.0	0.257938
block384	gene_1431	0.460791	1	1421	0	1664	0.087	1.0	1.0	0.264092
block385	gene_1432	0.212248	2	1420	0	1664	0.137	0.5	0.5	0.221418
block385	gene_1433	0.212248	2	1420	0	1664	0.149	0.5	0.5	0.22142
block386	gene_1434	1.0	1	1421	2	1662	0.035	0.5	0.0	0.158782
block386	gene_1435	1.0	1	1421	2	1662	0.041	0.5	0.0	0.15878
block387	gene_1436	0.460791	1	1421	0	1664	0.058	0.041667	0.041667	0.061666
block387	gene_1437	0.460791	1	1421	0	1664	0.0515	0.041667	0.041667	0.061666
block387	gene_1438	0.460791	1	1421	0	1664	0.0505	0.041667	0.041667	0.061666
block387	gene_1439	0.460791	1	1421	0	1664	0.0685	0.041667	0.041667	0.061665
block387	gene_1440	0.460791	1	1421	0	1664	0.06	0.041667	0.041667	0.061665
block387	gene_1441	0.460791	1	1421	0	1664	0.0655	0.041667	0.041667	0.061665
block387	gene_1442	0.460791	1	1421	0	1664	0.054	0.041667	0.041667	0.061665
block387	gene_1443	0.460791	1	1421	0	1664	0.0535	0.041667	0.041667	0.061665
block387	gene_1444	0.460791	1	1421	0	1664	0.0605	0.041667	0.041667	0.061665
block387	gene_1445	0.460791	1	1421	0	1664	0.0525	0.041667	0.041667	0.061664
block387	gene_1446	0.460791	1	1421	0	1664	0.0575	0.041667	0.041667	0.061664
block387	gene_1447	0.460791	1	1421	0	1664	0.0485	0.041667	0.041667	0.061664
block387	gene_1448	0.460791	1	1421	0	1664	0.0615	0.041667	0.041667	0.061664
block387	gene_1449	0.460791	1	1421	0	1664	0.06	0.041667	0.041667	0.061664
block387	gene_1450	0.460791	1	1421	0	1664	0.049	0.041667	0.041667	0.061663
block387	gene_1451	0.460791	1	1421	0	1664	0.071	0.041667	0.041667	0.061663
block387	gene_1452	0.460791	1	1421	0	1664	0.055	0.041667	0.041667	0.061663
block387	gene_1453	0.460791	1	1421	0	1664	0.0635	0.041667	0.041667	0.061663
block387	gene_1454	0.460791	1	1421	0	1664	0.064	0.041667	0.041667	0.061663
block387	gene_1455	0.460791	1	1421	0	1664	0.0565	0.041667	0.041667	0.061663
block387	gene_1456	0.460791	1	1421	0	1664	0.0615	0.041667	0.041667	0.061663
block387	gene_1457	0.460791	1	1421	0	1664	0.0605	0.041667	0.041667	0.061663
block387	gene_1458	0.460791	1	1421	0	1664	0.0645	0.041667	0.041667	0.061663
block387	gene_1459	0.460791	1	1421	0	1664	0.059	0.041667	0.041667	0.061663
block388	gene_1460	0.462642	2	1420	5	1659	0.0325	0.118269	0.241298	0.113276
block388	gene_1461	0.502914	0	1422	2	1662	0.0425	0.152007	0.261731	0.14872
block388	gene_1462	0.460791	1	1421	0	1664	0.0655	0.364862	0.248486	0.139665
block388	gene_1463	0.460791	1	1421	0	1664	0.0735	0.364862	0.248486	0.139665
block389	gene_1464	0.460791	1	1421	0	1664	0.0755	0.333333	0.333333	0.160784
block389	gene_1465	0.460791	1	1421	0	1664	0.0735	0.333333	0.333333	0.160784
block389	gene_1466	0.460791	1	1421	0	1664	0.063	0.333333	0.333333	0.160785
block390	gene_1467	1.0	1	1421	1	1663	0.053	1.0	0.0	0.2254
block391	gene_1468	1.0	1	1421	1	1663	0.043	0.090909	0.0	0.073104
block391	gene_1469	1.0	1	1421	1	1663	0.0495	0.090909	0.0	0.073104
block391	gene_1470	1.0	1	1421	1	1663	0.0445	0.090909	0.0	0.073104
block391	gene_1471	1.0	1	1421	1	1663	0.042	0.090909	0.0	0.073104
block391	gene_1472	1.0	1	1421	1	1663	0.0385	0.090909	0.0	0.073104
block391	gene_1473	1.0	1	1421	1	1663	0.048	0.090909	0.0	0.073104
block391	gene_1474	1.0	1	1421	1	1663	0.0515	0.090909	0.0	0.073104
block391	gene_1475	1.0	1	1421	1	1663	0.0495	0.090909	0.0	0.073104
block391	gene_1476	1.0	1	1421	1	1663	0.0485	0.090909	0.0	0.073104
block391	gene_1477	1.0	1	1421	1	1663	0.0475	0.090909	0.0	0.073104
block391	gene_1478	1.0	1	1421	1	1663	0.05	0.090909	0.0	0.073104
block392	gene_1479	0.460791	1	1421	0	1664	0.048	0.047619	0.047619	0.065173
block392	gene_1480	0.460791	1	1421	0	1664	0.056	0.047619	0.047619	0.065173
block392	gene_1481	0.460791	1	1421	0	1664	0.073	0.047619	0.047619	0.065173
block392	gene_1482	0.460791	1	1421	0	1664	0.0655	0.047619	0.047619	0.065173
block392	gene_1483	0.460791	1	1421	0	1664	0.058	0.047619	0.047619	0.065173
block392	gene_1484	0.460791	1	1421	0	1664	0.055	0.047619	0.047619	0.065173
block392	gene_1485	0.460791	1	1421	0	1664	0.068	0.047619	0.047619	0.065173
block392	gene_1486	0.460791	1	1421	0	1664	0.053	0.047619	0.047619	0.065173
block392	gene_1487	0.460791	1	1421	0	1664	0.055	0.047619	0.047619	0.065173
block392	gene_1488	0.460791	1	1421	0	1664	0.064	0.047619	0.047619	0.065173
block392	gene_1489	0.460791	1	1421	0	1664	0.0605	0.047619	0.047619	0.065173
block392	gene_1490	0.460791	1	1421	0	1664	0.0575	0.047619	0.047619	0.065173
block392	gene_1491	0.460791	1	1421	0	1664	0.0705	0.047619	0.047619	0.065173
block392	gene_1492	0.460791	1	1421	0	1664	0.0635	0.047619	0.047619	0.065173
block392	gene_1493	0.460791	1	1421	0	1664	0.0585	0.047619	0.047619	0.065173
block392	gene_1494	0.460791	1	1421	0	1664	0.0605	0.047619	0.047619	0.065173
block392	gene_1495	0.460791	1	1421	0	1664	0.0575	0.047619	0.047619	0.065173
block392	gene_1496	0.460791	1	1421	0	1664	0.052	0.047619	0.047619	0.065173
block392	gene_1497	0.460791	1	1421	0	1664	0.068	0.047619	0.047619	0.065173
block392	gene_1498	0.460791	1	1421	0	1664	0.067	0.047619	0.047619	0.065173
block392	gene_1499	0.460791	1	1421	0	1664	0.075	0.047619	0.047619	0.065173
block393	gene_1500	0.460791	1	1421	0	1664	0.074	0.5	0.5	0.194803
block393	gene_1501	0.460791	1	1421	0	1664	0.071	0.5	0.5	0.194803
block394	gene_1502	0.460791	1	1421	0	1664	0.071	1.0	1.0	0.264092
block395	gene_1503	1.0	0	1422	1	1663	0.027	0.332972	0.499499	0.189972
block395	gene_1504	0.460791	1	1421	0	1664	0.083	0.667028	0.500501	0.194736
block396	gene_1505	1.0	0	1422	1	1663	0.025	0.175717	0.156762	0.112378
block396	gene_1506	1.0	0	1422	1	1663	0.036	0.175717	0.156762	0.112378
block396	gene_1507	0.069292	9	1413	22	1642	0.0215	0.187107	0.233174	0.183919
block396	gene_1508	0.629361	1	1421	3	1661	0.035	0.131546	0.153719	0.096579
block396	gene_1509	1.0	0	1422	1	1663	0.027	0.175717	0.156762	0.112378
block396	gene_1510	1.0	1	1421	2	1662	0.0415	0.154197	0.142822	0.094245
block397	gene_1511	1.0	2	1420	3	1661	0.048	0.441912	0.0	0.141339
block397	gene_1512	1.0	0	1422	1	1663	0.031	0.558088	0.0	0.188831
block398	gene_1513	0.25437	0	1422	3	1661	0.0225	0.221728	0.372836	0.193779
block398	gene_1514	0.25437	0	1422	3	1661	0.026	0.221728	0.372836	0.193785
block398	gene_1515	0.460791	1	1421	0	1664	0.0745	0.556545	0.254328	0.161047
block399	gene_1516	0.502914	0	1422	2	1662	0.0245	1.0	1.0	0.282207
block400	gene_1517	1.0	0	1422	1	1663	0.038	1.0	0.0	0.257938
block401	gene_1518	0.460791	1	1421	0	1664	0.0725	1.0	1.0	0.264092
block402	gene_1519	0.212248	2	1420	0	1664	0.1355	0.595623	0.56622	0.226282
block402	gene_1520	0.460791	1	1421	0	1664	0.071	0.404377	0.43378	0.195175
block403	gene_1521	1.0	0	1422	1	1663	0.038	1.0	0.0	0.257938
block404	gene_1522	1.0	0	1422	1	1663	0.038	1.0	0.0	0.257938
block405	gene_1523	0.460791	1	1421	0	1664	0.0765	0.2	0.2	0.125611
block405	gene_1524	0.460791	1	1421	0	1664	0.067	0.2	0.2	0.125612
block405	gene_1525	0.460791	1	1421	0	1664	0.0635	0.2	0.2	0.125612
block405	gene_1526	0.460791	1	1421	0	1664	0.067	0.2	0.2	0.125612
block405	gene_1527	0.460791	1	1421	0	1664	0.0785	0.2	0.2	0.125612
block406	gene_1528	0.460791	1	1421	0	1664	0.0825	1.0	1.0	0.264092
block407	gene_1529	1.0	0	1422	1	1663	0.037	0.079463	0.0	0.084962
block407	gene_1530	1.0	0	1422	1	1663	0.038	0.079463	0.0	0.084962
block407	gene_1531	1.0	0	1422	1	1663	0.035	0.079463	0.0	0.084961
block407	gene_1532	1.0	0	1422	1	1663	0.028	0.079463	0.0	0.084961
block407	gene_1533	1.0	0	1422	1	1663	0.032	0.079463	0.0	0.084961
block407	gene_1534	1.0	0	1422	1	1663	0.0325	0.079463	0.0	0.084962
block407	gene_1535	1.0	0	1422	1	1663	0.0315	0.079463	0.0	0.084962
block407	gene_1536	1.0	1	1421	1	1663	0.046	0.094858	0.0	0.073047
block407	gene_1537	1.0	1	1421	1	1663	0.0535	0.094858	0.0	0.073047
block407	gene_1538	1.0	1	1421	1	1663	0.0485	0.094858	0.0	0.073047
block407	gene_1539	0.460791	1	1421	0	1664	0.0645	0.159185	0.0	0.087002
block408	gene_1540	1.0	0	1422	1	1663	0.0365	0.365655	0.316722	0.158393
block408	gene_1541	1.0	0	1422	1	1663	0.036	0.365655	0.316722	0.158393
block408	gene_1542	0.226932	1	1421	5	1659	0.021	0.26869	0.366555	0.189494
block409	gene_1543	0.460791	1	1421	0	1664	0.076	0.1	0.1	0.090416
block409	gene_1544	0.460791	1	1421	0	1664	0.069	0.1	0.1	0.090416
block409	gene_1545	0.460791	1	1421	0	1664	0.0595	0.1	0.1	0.090416
block409	gene_1546	0.460791	1	1421	0	1664	0.065	0.1	0.1	0.090416
block409	gene_1547	0.460791	1	1421	0	1664	0.0675	0.1	0.1	0.090416
block409	gene_1548	0.460791	1	1421	0	1664	0.068	0.1	0.1	0.090416
block409	gene_1549	0.460791	1	1421	0	1664	0.064	0.1	0.1	0.090416
block409	gene_1550	0.460791	1	1421	0	1664	0.0565	0.1	0.1	0.090416
block409	gene_1551	0.460791	1	1421	0	1664	0.078	0.1	0.1	0.090416
block409	gene_1552	0.460791	1	1421	0	1664	0.063	0.1	0.1	0.090416
block410	gene_1553	1.0	0	1422	1	1663	0.032	0.5	0.0	0.190094
block410	gene_1554	1.0	0	1422	1	1663	0.0405	0.5	0.0	0.190094
block411	gene_1555	0.460791	1	1421	0	1664	0.07	0.47759	0.49541	0.196387
block411	gene_1556	0.340361	3	1419	1	1663	0.181	0.52241	0.50459	0.194887
block412	gene_1557	1.0	0	1422	1	1663	0.0265	0.5	0.0	0.190094
block412	gene_1558	1.0	0	1422	1	1663	0.0315	0.5	0.0	0.190094
block413	gene_1559	0.460791	1	1421	0	1664	0.0725	1.0	1.0	0.264092
block414	gene_1560	0.460791	1	1421	0	1664	0.0725	1.0	1.0	0.264092
block415	gene_1561	0.460791	1	1421	0	1664	0.074	0.5	0.5	0.194803
block415	gene_1562	0.460791	1	1421	0	1664	0.075	0.5	0.5	0.194803
block416	gene_1563	1.0	1	1421	1	1663	0.059	0.373393	0.0	0.164872
block416	gene_1564	0.460791	1	1421	0	1664	0.08	0.626607	0.0	0.194472
block417	gene_1565	0.460791	1	1421	0	1664	0.068	0.5	0.5	0.194803
block417	gene_1566	0.460791	1	1421	0	1664	0.072	0.5	0.5	0.194803
block418	gene_1567	1.0	0	1422	1	1663	0.031	0.07788	0.0	0.065822
block418	gene_1568	1.0	0	1422	1	1663	0.0335	0.07788	0.0	0.065822
block418	gene_1569	1.0	0	1422	1	1663	0.028	0.07788	0.0	0.065822
block418	gene_1570	1.0	0	1422	1	1663	0.024	0.07788	0.0	0.065821
block418	gene_1571	1.0	0	1422	1	1663	0.0315	0.07788	0.0	0.065821
block418	gene_1572	1.0	0	1422	1	1663	0.0325	0.07788	0.0	0.065821
block418	gene_1573	0.638772	7	1415	11	1653	0.032	0.036989	0.0	0.033591
block418	gene_1574	0.638772	7	1415	11	1653	0.034	0.036989	0.0	0.033591
block418	gene_1575	0.638772	7	1415	11	1653	0.0355	0.036989	0.0	0.03359
block418	gene_1576	0.859627	14	1408	18	1646	0.146	0.029334	0.0	0.024397
block418	gene_1577	0.736055	15	1407	20	1644	0.1165	0.02809	0.0	0.023956
block418	gene_1578	0.736055	15	1407	20	1644	0.1345	0.02809	0.0	0.023956
block418	gene_1579	0.864082	15	1407	19	1645	0.1945	0.028662	0.0	0.023697
block418	gene_1580	0.499785	14	1408	21	1643	0.06	0.029778	0.0	0.027179
block418	gene_1581	0.499785	14	1408	21	1643	0.0685	0.029778	0.0	0.027179
block418	gene_1582	0.397751	8	1414	14	1650	0.025	0.037161	0.0	0.036392
block418	gene_1583	0.119618	2	1420	8	1656	0.017	0.062444	0.0	0.087682
block418	gene_1584	0.382268	1	1421	4	1660	0.022	0.055446	0.0	0.063182
block418	gene_1585	1.0	1	1421	1	1663	0.0415	0.092968	0.0	0.056666
block419	gene_1586	0.63046	9	1413	8	1656	0.339	0.143343	0.0	0.066063
block419	gene_1587	1.0	5	1417	6	1658	0.0635	0.120059	0.0	0.06986
block419	gene_1588	0.666882	3	1419	2	1662	0.08	0.245533	0.0	0.094928
block419	gene_1589	0.666882	3	1419	2	1662	0.0795	0.245533	0.0	0.094926
block419	gene_1590	0.666882	3	1419	2	1662	0.0795	0.245533	0.0	0.094924
block420	gene_1591	0.460791	1	1421	0	1664	0.0715	0.626607	0.0	0.194473
block420	gene_1592	1.0	1	1421	1	1663	0.0515	0.373393	0.0	0.164872
block421	gene_1593	0.044981	4	1418	0	1664	0.133	0.078998	0.082843	0.104994
block421	gene_1594	0.044981	4	1418	0	1664	0.149	0.078998	0.082843	0.104994
block421	gene_1595	0.044981	4	1418	0	1664	0.1165	0.078998	0.082843	0.104995
block421	gene_1596	0.02802	7	1415	1	1663	0.2655	0.136037	0.114041	0.135119
block421	gene_1597	0.051046	12	1410	5	1659	0.4135	0.065877	0.067293	0.073034
block421	gene_1598	0.051542	8	1414	2	1662	0.166	0.093416	0.081586	0.092728
block421	gene_1599	0.090002	7	1415	2	1662	0.091	0.05987	0.05615	0.070752
block421	gene_1600	0.090002	7	1415	2	1662	0.0865	0.05987	0.05615	0.070756
block421	gene_1601	0.090002	7	1415	2	1662	0.086	0.05987	0.05615	0.07076
block421	gene_1602	0.090002	7	1415	2	1662	0.079	0.05987	0.05615	0.070763
block421	gene_1603	0.090002	7	1415	2	1662	0.073	0.05987	0.05615	0.070766
block421	gene_1604	0.051542	8	1414	2	1662	0.1945	0.093416	0.081586	0.093362
block421	gene_1605	0.308494	9	1413	6	1658	0.0285	0.014828	0.022185	0.038164
block421	gene_1606	0.538386	13	1409	11	1653	0.2005	0.008501	0.018123	0.033148
block421	gene_1607	0.538386	13	1409	11	1653	0.221	0.008501	0.018123	0.033148
block421	gene_1608	0.538386	13	1409	11	1653	0.2075	0.008501	0.018123	0.033148
block421	gene_1609	0.214585	10	1412	6	1658	0.1985	0.019751	0.027474	0.055066
block421	gene_1610	0.308494	9	1413	6	1658	0.1175	0.014828	0.022185	0.046114
block422	gene_1611	0.460791	1	1421	0	1664	0.072	0.25	0.25	0.139935
block422	gene_1612	0.460791	1	1421	0	1664	0.0705	0.25	0.25	0.139935
block422	gene_1613	0.460791	1	1421	0	1664	0.065	0.25	0.25	0.139935
block422	gene_1614	0.460791	1	1421	0	1664	0.0655	0.25	0.25	0.139935
block423	gene_1615	1.0	0	1422	1	1663	0.0305	0.5	0.0	0.190094
block423	gene_1616	1.0	0	1422	1	1663	0.035	0.5	0.0	0.190094
block424	gene_1617	0.460791	1	1421	0	1664	0.0735	0.5	0.5	0.194803
block424	gene_1618	0.460791	1	1421	0	1664	0.0845	0.5	0.5	0.194803
block425	gene_1619	0.502914	0	1422	2	1662	0.032	0.192374	0.205858	0.131222
block425	gene_1620	0.502914	0	1422	2	1662	0.027	0.192374	0.205858	0.131224
block425	gene_1621	0.502914	0	1422	2	1662	0.035	0.192374	0.205858	0.131226
block425	gene_1622	0.502914	0	1422	2	1662	0.0275	0.192374	0.205858	0.131227
block425	gene_1623	1.0	0	1422	1	1663	0.0185	0.230502	0.176569	0.122375
block426	gene_1624	1.0	0	1422	1	1663	0.0385	0.5	0.0	0.190094
block426	gene_1625	1.0	0	1422	1	1663	0.035	0.5	0.0	0.190094
block427	gene_1626	0.212248	2	1420	0	1664	0.151	1.0	1.0	0.304475
block428	gene_1627	0.460791	1	1421	0	1664	0.0745	1.0	1.0	0.264092
block429	gene_1628	1.0	0	1422	1	1663	0.038	1.0	0.0	0.257938
block430	gene_1629	1.0	0	1422	1	1663	0.038	1.0	0.0	0.257938
block431	gene_1630	1.0	0	1422	1	1663	0.0285	0.333333	0.0	0.156938
block431	gene_1631	1.0	0	1422	1	1663	0.038	0.333333	0.0	0.156937
block431	gene_1632	1.0	0	1422	1	1663	0.0295	0.333333	0.0	0.156937
block432	gene_1633	1.0	0	1422	1	1663	0.038	1.0	0.0	0.257938
block433	gene_1634	0.460791	1	1421	0	1664	0.0705	1.0	1.0	0.264092
block434	gene_1635	1.0	0	1422	1	1663	0.038	1.0	0.0	0.257938
block435	gene_1636	0.460791	1	1421	0	1664	0.072	0.5	0.5	0.194803
block435	gene_1637	0.460791	1	1421	0	1664	0.0635	0.5	0.5	0.194803
block436	gene_1638	1.0	4	1418	4	1660	0.098	1.0	0.0	0.173257
block437	gene_1639	0.460791	1	1421	0	1664	0.065	0.333333	0.333333	0.160784
block437	gene_1640	0.460791	1	1421	0	1664	0.0655	0.333333	0.333333	0.160784
block437	gene_1641	0.460791	1	1421	0	1664	0.069	0.333333	0.333333	0.160785
block438	gene_1642	0.460791	1	1421	0	1664	0.065	0.125	0.125	0.100334
block438	gene_1643	0.460791	1	1421	0	1664	0.061	0.125	0.125	0.100334
block438	gene_1644	0.460791	1	1421	0	1664	0.0725	0.125	0.125	0.100334
block438	gene_1645	0.460791	1	1421	0	1664	0.072	0.125	0.125	0.100334
block438	gene_1646	0.460791	1	1421	0	1664	0.073	0.125	0.125	0.100335
block438	gene_1647	0.460791	1	1421	0	1664	0.0605	0.125	0.125	0.100335
block438	gene_1648	0.460791	1	1421	0	1664	0.0595	0.125	0.125	0.100334
block438	gene_1649	0.460791	1	1421	0	1664	0.0715	0.125	0.125	0.100334
block439	gene_1650	1.0	0	1422	1	1663	0.0275	0.052632	0.0	0.066668
block439	gene_1651	1.0	0	1422	1	1663	0.036	0.052632	0.0	0.066668
block439	gene_1652	1.0	0	1422	1	1663	0.0285	0.052632	0.0	0.066667
block439	gene_1653	1.0	0	1422	1	1663	0.025	0.052632	0.0	0.066667
block439	gene_1654	1.0	0	1422	1	1663	0.0375	0.052632	0.0	0.066667
block439	gene_1655	1.0	0	1422	1	1663	0.0325	0.052632	0.0	0.066667
block439	gene_1656	1.0	0	1422	1	1663	0.034	0.052632	0.0	0.066666
block439	gene_1657	1.0	0	1422	1	1663	0.036	0.052632	0.0	0.066666
block439	gene_1658	1.0	0	1422	1	1663	0.03	0.052632	0.0	0.066666
block439	gene_1659	1.0	0	1422	1	1663	0.033	0.052632	0.0	0.066665
block439	gene_1660	1.0	0	1422	1	1663	0.035	0.052632	0.0	0.066665
block439	gene_1661	1.0	0	1422	1	1663	0.04	0.052632	0.0	0.066665
block439	gene_1662	1.0	0	1422	1	1663	0.0275	0.052632	0.0	0.066665
block439	gene_1663	1.0	0	1422	1	1663	0.033	0.052632	0.0	0.066665
block439	gene_1664	1.0	0	1422	1	1663	0.0325	0.052632	0.0	0.066665
block439	gene_1665	1.0	0	1422	1	1663	0.032	0.052632	0.0	0.066665
block439	gene_1666	1.0	0	1422	1	1663	0.0295	0.052632	0.0	0.066665
block439	gene_1667	1.0	0	1422	1	1663	0.0385	0.052632	0.0	0.066665
block439	gene_1668	1.0	0	1422	1	1663	0.0325	0.052632	0.0	0.066665
block440	gene_1669	1.0	0	1422	1	1663	0.0325	0.03773	0.0	0.058053
block440	gene_1670	1.0	0	1422	1	1663	0.0395	0.03773	0.0	0.058053
block440	gene_1671	1.0	0	1422	1	1663	0.0385	0.03773	0.0	0.058052
block440	gene_1672	1.0	0	1422	1	1663	0.028	0.03773	0.0	0.058052
block440	gene_1673	1.0	0	1422	1	1663	0.0235	0.03773	0.0	0.058052
block440	gene_1674	1.0	0	1422	1	1663	0.0305	0.03773	0.0	0.058052
block440	gene_1675	1.0	0	1422	1	1663	0.0345	0.03773	0.0	0.058051
block440	gene_1676	1.0	0	1422	1	1663	0.04	0.03773	0.0	0.058051
